lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1
-122.38691,37.32014,5.995495E+01,2.964803E+01,3.339178E+02,1.620049E+02
-122.38690,37.32913,5.894167E+01,2.990657E+01,3.787332E+02,1.691331E+02
-122.38689,37.33812,5.748399E+01,3.029175E+01,3.774032E+02,1.597803E+02
-122.38687,37.34712,5.688217E+01,3.040362E+01,3.425842E+02,1.600892E+02
-122.38686,37.35611,6.203021E+01,3.187262E+01,3.732607E+02,1.639616E+02
-122.38685,37.36510,5.902514E+01,3.061764E+01,3.547285E+02,1.705150E+02
-122.38683,37.37409,5.952026E+01,3.230574E+01,3.488831E+02,1.630000E+02
-122.38682,37.38309,6.338261E+01,3.216183E+01,3.552693E+02,1.794330E+02
-122.38681,37.39208,5.995495E+01,3.193339E+01,3.240658E+02,1.772090E+02
-122.38679,37.40107,6.146320E+01,3.313517E+01,3.298198E+02,1.816421E+02
-122.38678,37.41007,6.626888E+01,3.444861E+01,3.834749E+02,1.881037E+02
-122.38677,37.41906,6.034310E+01,3.399777E+01,3.661971E+02,1.890390E+02
-122.38675,37.42805,6.142793E+01,3.297500E+01,3.333539E+02,1.759091E+02
-122.38674,37.43705,6.311302E+01,3.520505E+01,3.611621E+02,1.876615E+02
-122.38672,37.44604,6.402277E+01,3.433755E+01,3.575808E+02,1.935899E+02
-122.38671,37.45503,5.767269E+01,3.432863E+01,3.791692E+02,1.867064E+02
-122.38670,37.46403,6.647809E+01,3.553130E+01,3.554112E+02,1.973290E+02
-122.38668,37.47302,6.362656E+01,3.544807E+01,3.945717E+02,1.980188E+02
-122.38667,37.48201,7.049103E+01,3.687539E+01,4.000000E+02,2.095136E+02
-122.38666,37.49101,6.841088E+01,3.796741E+01,4.000000E+02,2.170714E+02
-122.38664,37.50000,6.955823E+01,3.904487E+01,4.000000E+02,2.191138E+02
-122.37612,37.00537,3.245966E+01,1.914216E+01,1.808684E+02,1.007581E+02
-122.37611,37.01437,3.589320E+01,2.057854E+01,1.965318E+02,1.080302E+02
-122.37609,37.02336,3.536893E+01,1.982573E+01,1.994958E+02,1.062365E+02
-122.37608,37.03235,3.524392E+01,2.030599E+01,1.907007E+02,1.051614E+02
-122.37606,37.04135,3.862396E+01,2.051023E+01,1.974213E+02,1.093968E+02
-122.37605,37.05034,3.732560E+01,1.992725E+01,1.813944E+02,1.015630E+02
-122.37604,37.05933,3.530327E+01,2.035096E+01,2.069968E+02,1.129208E+02
-122.37602,37.06833,3.811288E+01,2.122646E+01,2.019614E+02,1.053719E+02
-122.37601,37.07732,4.017858E+01,2.165647E+01,1.999359E+02,1.048626E+02
-122.37599,37.08631,4.274867E+01,2.197341E+01,2.036870E+02,1.120266E+02
-122.37598,37.09531,3.758159E+01,2.108276E+01,2.006738E+02,1.066875E+02
-122.37596,37.10430,3.856132E+01,2.154795E+01,1.968887E+02,1.082120E+02
-122.37595,37.11329,3.758159E+01,2.152117E+01,2.085454E+02,1.131668E+02
-122.37593,37.12228,4.001495E+01,2.132765E+01,2.132594E+02,1.152258E+02
-122.37592,37.13128,3.842131E+01,2.174909E+01,2.355083E+02,1.209882E+02
-122.37590,37.14027,4.093131E+01,2.187192E+01,2.277952E+02,1.169737E+02
-122.37589,37.14926,4.239225E+01,2.224234E+01,2.308370E+02,1.199265E+02
-122.37587,37.15826,4.291241E+01,2.331315E+01,2.627713E+02,1.232242E+02
-122.37586,37.16725,4.761224E+01,2.326325E+01,2.670121E+02,1.241692E+02
-122.37584,37.17624,4.606319E+01,2.441608E+01,2.601488E+02,1.248941E+02
-122.37583,37.18524,4.705208E+01,2.460573E+01,2.655090E+02,1.265317E+02
-122.37581,37.19423,4.976189E+01,2.453651E+01,3.059290E+02,1.339650E+02
-122.37580,37.20322,5.168395E+01,2.451206E+01,2.908161E+02,1.355061E+02
-122.37578,37.21222,5.298451E+01,2.562413E+01,2.996631E+02,1.355083E+02
-122.37577,37.22121,5.720336E+01,2.579838E+01,2.948010E+02,1.395004E+02
-122.37575,37.23020,5.845247E+01,2.680484E+01,3.365086E+02,1.457659E+02
-122.37574,37.23920,5.558023E+01,2.669051E+01,3.641713E+02,1.467323E+02
-122.37573,37.24819,5.544340E+01,2.674711E+01,3.682829E+02,1.523729E+02
-122.37571,37.25718,5.459420E+01,2.738953E+01,3.573958E+02,1.545904E+02
-122.37570,37.26618,5.947889E+01,2.848634E+01,3.807702E+02,1.515210E+02
-122.37568,37.27517,6.008353E+01,2.878427E+01,3.460743E+02,1.546180E+02
-122.37567,37.28416,6.329662E+01,2.991405E+01,4.000000E+02,1.592793E+02
-122.37565,37.29316,5.855626E+01,2.941010E+01,3.432160E+02,1.629603E+02
-122.37564,37.30215,6.040630E+01,3.019358E+01,3.549219E+02,1.671928E+02
-122.37562,37.31114,6.112695E+01,2.996359E+01,4.000000E+02,1.603960E+02
-122.37561,37.32014,5.828253E+01,2.944207E+01,3.732607E+02,1.646563E+02
-122.37559,37.32913,6.067167E+01,3.143198E+01,3.397800E+02,1.622786E+02
-122.37558,37.33812,5.894801E+01,3.110823E+01,3.423234E+02,1.682552E+02
-122.37556,37.34712,5.641826E+01,3.052105E+01,3.333539E+02,1.667096E+02
-122.37555,37.35611,5.503160E+01,3.120815E+01,3.564765E+02,1.662633E+02
-122.37553,37.36510,5.775005E+01,3.148228E+01,3.367988E+02,1.728841E+02
-122.37552,37.37409,5.742866E+01,3.262471E+01,3.562601E+02,1.773780E+02
-122.37550,37.38309,5.843910E+01,3.248000E+01,3.453648E+02,1.792333E+02
-122.37549,37.39208,6.119554E+01,3.341001E+01,3.632967E+02,1.736152E+02
-122.37547,37.40107,5.888562E+01,3.329666E+01,3.300368E+02,1.768854E+02
-122.37546,37.41007,5.789135E+01,3.396757E+01,3.420286E+02,1.824025E+02
-122.37544,37.41906,6.352496E+01,3.519629E+01,3.635259E+02,1.960455E+02
-122.37543,37.42805,6.521163E+01,3.479229E+01,3.773281E+02,2.026182E+02
-122.37541,37.43705,6.421221E+01,3.543339E+01,3.549729E+02,1.976324E+02
-122.37540,37.44604,6.169090E+01,3.673455E+01,3.841938E+02,2.012899E+02
-122.37538,37.45503,6.240498E+01,3.796734E+01,3.811791E+02,1.983431E+02
-122.37537,37.46403,6.597728E+01,3.621694E+01,4.000000E+02,2.039238E+02
-122.37535,37.47302,6.897169E+01,3.780620E+01,4.000000E+02,2.072876E+02
-122.37534,37.48201,7.033297E+01,3.822445E+01,4.000000E+02,2.119918E+02
-122.37532,37.49101,7.173488E+01,3.945656E+01,4.000000E+02,2.373782E+02
-122.37531,37.50000,7.938122E+01,4.007046E+01,4.000000E+02,2.366197E+02
-122.36486,37.00537,3.519409E+01,2.019881E+01,1.848522E+02,1.062979E+02
-122.36485,37.01437,3.366761E+01,1.996584E+01,1.984445E+02,1.075711E+02
-122.36483,37.02336,3.536893E+01,2.035856E+01,2.010284E+02,1.055749E+02
-122.36481,37.03235,3.639572E+01,2.020876E+01,1.876552E+02,1.050265E+02
-122.36480,37.04135,3.788435E+01,2.110459E+01,2.019614E+02,1.073190E+02
-122.36478,37.05034,3.702666E+01,2.031907E+01,2.059803E+02,1.070915E+02
-122.36477,37.05933,3.846535E+01,2.195945E+01,1.910200E+02,1.101660E+02
-122.36475,37.06833,3.570156E+01,2.069359E+01,2.043318E+02,1.114633E+02
-122.36473,37.07732,4.131338E+01,2.127957E+01,1.997772E+02,1.050116E+02
-122.36472,37.08631,3.854000E+01,2.104786E+01,2.236095E+02,1.120018E+02
-122.36470,37.09531,4.115440E+01,2.201990E+01,2.176840E+02,1.127506E+02
-122.36469,37.10430,4.195116E+01,2.256115E+01,2.116017E+02,1.121436E+02
-122.36467,37.11329,4.039702E+01,2.199784E+01,2.112001E+02,1.137665E+02
-122.36465,37.12228,4.492533E+01,2.327315E+01,2.302423E+02,1.175430E+02
-122.36464,37.13128,4.491259E+01,2.289055E+01,2.218264E+02,1.124887E+02
-122.36462,37.14027,4.452047E+01,2.331740E+01,2.602619E+02,1.226360E+02
-122.36461,37.14926,4.561276E+01,2.300515E+01,2.599436E+02,1.210134E+02
-122.36459,37.15826,4.266533E+01,2.384287E+01,2.866068E+02,1.285048E+02
-122.36457,37.16725,4.882210E+01,2.431943E+01,2.908161E+02,1.308760E+02
-122.36456,37.17624,4.642709E+01,2.335206E+01,2.852497E+02,1.318887E+02
-122.36454,37.18524,4.999864E+01,2.549983E+01,2.891586E+02,1.280156E+02
-122.36452,37.19423,5.635767E+01,2.682920E+01,2.851671E+02,1.321654E+02
-122.36451,37.20322,5.258514E+01,2.636148E+01,2.956884E+02,1.394307E+02
-122.36449,37.21222,5.720336E+01,2.716890E+01,3.372486E+02,1.425470E+02
-122.36448,37.22121,5.788104E+01,2.711085E+01,3.374567E+02,1.499263E+02
-122.36446,37.23020,5.962012E+01,2.690877E+01,3.489423E+02,1.446017E+02
-122.36444,37.23920,5.324441E+01,2.665476E+01,3.266422E+02,1.468175E+02
-122.36443,37.24819,5.338983E+01,2.814270E+01,3.628347E+02,1.561167E+02
-122.36441,37.25718,5.669773E+01,2.972779E+01,3.208089E+02,1.534506E+02
-122.36440,37.26618,6.057116E+01,2.916245E+01,3.476224E+02,1.573122E+02
-122.36438,37.27517,5.405568E+01,2.863631E+01,3.303197E+02,1.498979E+02
-122.36436,37.28416,6.027944E+01,2.812306E+01,3.735786E+02,1.607296E+02
-122.36435,37.29316,5.766701E+01,3.049853E+01,3.459971E+02,1.549526E+02
-122.36433,37.30215,5.907765E+01,2.992725E+01,3.528682E+02,1.526760E+02
-122.36431,37.31114,6.180516E+01,3.019784E+01,3.468322E+02,1.676560E+02
-122.36430,37.32014,5.756544E+01,3.062321E+01,3.533559E+02,1.690040E+02
-122.36428,37.32913,6.116690E+01,3.120345E+01,3.399572E+02,1.644247E+02
-122.36427,37.33812,5.653337E+01,3.037092E+01,3.419297E+02,1.594805E+02
-122.36425,37.34712,5.724766E+01,3.125161E+01,3.195677E+02,1.704086E+02
-122.36423,37.35611,6.037747E+01,3.114825E+01,3.344657E+02,1.627158E+02
-122.36422,37.36510,5.748399E+01,3.136329E+01,3.263423E+02,1.766752E+02
-122.36420,37.37409,5.318104E+01,3.194604E+01,3.188543E+02,1.744098E+02
-122.36418,37.38309,5.483986E+01,3.194912E+01,3.461728E+02,1.847082E+02
-122.36417,37.39208,6.056648E+01,3.285093E+01,3.461014E+02,1.794330E+02
-122.36415,37.40107,6.125150E+01,3.407252E+01,3.578391E+02,1.794282E+02
-122.36414,37.41007,6.700590E+01,3.546057E+01,3.603432E+02,1.881303E+02
-122.36412,37.41906,6.334080E+01,3.529279E+01,3.848178E+02,2.005880E+02
-122.36410,37.42805,6.362203E+01,3.651778E+01,3.834749E+02,1.927912E+02
-122.36409,37.43705,6.291158E+01,3.563531E+01,3.739649E+02,1.978694E+02
-122.36407,37.44604,7.091053E+01,3.772910E+01,4.000000E+02,2.133044E+02
-122.36405,37.45503,7.038517E+01,3.852849E+01,4.000000E+02,2.187119E+02
-122.36404,37.46403,6.542494E+01,3.891232E+01,4.000000E+02,2.151428E+02
-122.36402,37.47302,7.369380E+01,4.025172E+01,4.000000E+02,2.152842E+02
-122.36400,37.48201,7.179803E+01,3.976986E+01,4.000000E+02,2.436347E+02
-122.36399,37.49101,7.933426E+01,4.583335E+01,4.000000E+02,2.359002E+02
-122.36397,37.50000,7.814713E+01,4.234342E+01,4.000000E+02,2.392784E+02
-122.35360,37.00537,3.748173E+01,2.110001E+01,1.992078E+02,1.045875E+02
-122.35358,37.01437,3.762642E+01,2.065240E+01,2.073311E+02,1.073542E+02
-122.35357,37.02336,3.728625E+01,2.097047E+01,1.909888E+02,1.063139E+02
-122.35355,37.03235,3.924083E+01,2.129463E+01,2.047828E+02,1.114683E+02
-122.35353,37.04135,3.585855E+01,2.081627E+01,1.995305E+02,1.085956E+02
-122.35351,37.05034,3.709008E+01,2.111295E+01,2.199391E+02,1.159452E+02
-122.35350,37.05933,3.876917E+01,2.214487E+01,2.151460E+02,1.188504E+02
-122.35348,37.06833,3.723678E+01,2.103742E+01,2.308023E+02,1.144837E+02
-122.35346,37.07732,4.134276E+01,2.139740E+01,2.325474E+02,1.127525E+02
-122.35344,37.08631,3.831698E+01,2.228126E+01,2.192911E+02,1.162966E+02
-122.35343,37.09531,4.174915E+01,2.301638E+01,2.147026E+02,1.147525E+02
-122.35341,37.10430,4.137139E+01,2.217117E+01,2.420884E+02,1.186001E+02
-122.35339,37.11329,4.492058E+01,2.326016E+01,2.430034E+02,1.196449E+02
-122.35337,37.12228,4.594096E+01,2.310869E+01,2.600430E+02,1.234141E+02
-122.35336,37.13128,4.323411E+01,2.332673E+01,2.652399E+02,1.259496E+02
-122.35334,37.14027,4.548824E+01,2.331484E+01,2.688937E+02,1.224730E+02
-122.35332,37.14926,4.759890E+01,2.464322E+01,2.757023E+02,1.228232E+02
-122.35330,37.15826,5.192127E+01,2.500239E+01,2.899669E+02,1.310449E+02
-122.35329,37.16725,5.050637E+01,2.489520E+01,2.979782E+02,1.333161E+02
-122.35327,37.17624,5.304424E+01,2.522231E+01,2.954742E+02,1.352936E+02
-122.35325,37.18524,5.528803E+01,2.587909E+01,3.186051E+02,1.326055E+02
-122.35323,37.19423,5.314649E+01,2.630908E+01,3.078074E+02,1.355174E+02
-122.35322,37.20322,5.374768E+01,2.715590E+01,3.507447E+02,1.424416E+02
-122.35320,37.21222,5.797875E+01,2.708250E+01,3.055058E+02,1.410670E+02
-122.35318,37.22121,5.669773E+01,2.710285E+01,3.477332E+02,1.509404E+02
-122.35316,37.23020,5.698282E+01,2.713704E+01,3.399572E+02,1.517612E+02
-122.35315,37.23920,5.805239E+01,2.724117E+01,3.425370E+02,1.510154E+02
-122.35313,37.24819,5.758103E+01,2.802482E+01,3.544375E+02,1.491751E+02
-122.35311,37.25718,5.870402E+01,2.772361E+01,3.671904E+02,1.599335E+02
-122.35309,37.26618,5.884951E+01,2.909181E+01,3.449871E+02,1.577089E+02
-122.35308,37.27517,5.987413E+01,2.968155E+01,3.412512E+02,1.605799E+02
-122.35306,37.28416,5.560058E+01,2.957448E+01,3.373426E+02,1.548727E+02
-122.35304,37.29316,5.629477E+01,2.993349E+01,3.161681E+02,1.580908E+02
-122.35302,37.30215,5.432160E+01,3.016828E+01,3.232494E+02,1.603371E+02
-122.35301,37.31114,5.865693E+01,3.030118E+01,3.267955E+02,1.638226E+02
-122.35299,37.32014,5.366242E+01,3.022375E+01,3.411875E+02,1.640612E+02
-122.35297,37.32913,5.966698E+01,3.117845E+01,3.427845E+02,1.723398E+02
-122.35295,37.33812,5.516083E+01,3.168653E+01,3.186021E+02,1.645226E+02
-122.35294,37.34712,5.385022E+01,3.152182E+01,3.408397E+02,1.717602E+02
-122.35292,37.35611,5.928555E+01,3.183381E+01,3.471203E+02,1.803265E+02
-122.35290,37.36510,6.027944E+01,3.152182E+01,3.316801E+02,1.794052E+02
-122.35288,37.37409,5.917375E+01,3.272631E+01,3.351432E+02,1.750972E+02
-122.35287,37.38309,5.729236E+01,3.278641E+01,3.600570E+02,1.813687E+02
-122.35285,37.39208,6.221089E+01,3.422266E+01,3.337363E+02,1.794849E+02
-122.35283,37.40107,6.165738E+01,3.440918E+01,3.581811E+02,1.846523E+02
-122.35281,37.41007,6.255398E+01,3.455399E+01,3.621724E+02,1.989046E+02
-122.35280,37.41906,6.286135E+01,3.753339E+01,3.945330E+02,1.961424E+02
-122.35278,37.42805,6.630633E+01,3.769955E+01,4.000000E+02,1.952596E+02
-122.35276,37.43705,6.576743E+01,3.744723E+01,4.000000E+02,2.124994E+02
-122.35274,37.44604,6.491056E+01,3.845082E+01,4.000000E+02,2.058704E+02
-122.35272,37.45503,7.640721E+01,4.027397E+01,4.000000E+02,2.217116E+02
-122.35271,37.46403,7.695585E+01,4.027293E+01,4.000000E+02,2.365912E+02
-122.35269,37.47302,7.703372E+01,4.242522E+01,4.000000E+02,2.380032E+02
-122.35267,37.48201,7.476351E+01,4.403727E+01,4.000000E+02,2.511056E+02
-122.35265,37.49101,8.112182E+01,4.499073E+01,4.000000E+02,2.618724E+02
-122.35264,37.50000,8.818170E+01,4.550183E+01,4.000000E+02,2.624843E+02
-122.34234,37.00537,3.877365E+01,2.104141E+01,2.119180E+02,1.093968E+02
-122.34232,37.01437,3.842131E+01,2.158155E+01,2.148801E+02,1.121267E+02
-122.34230,37.02336,3.762976E+01,2.133786E+01,2.472377E+02,1.151667E+02
-122.34228,37.03235,3.768481E+01,2.155024E+01,2.176840E+02,1.146798E+02
-122.34226,37.04135,4.363639E+01,2.269301E+01,2.150633E+02,1.082715E+02
-122.34225,37.05034,3.961722E+01,2.161136E+01,2.112001E+02,1.112389E+02
-122.34223,37.05933,4.118232E+01,2.309158E+01,2.132948E+02,1.159728E+02
-122.34221,37.06833,4.150452E+01,2.191106E+01,2.262783E+02,1.219660E+02
-122.34219,37.07732,4.307801E+01,2.212704E+01,2.258056E+02,1.134930E+02
-122.34217,37.08631,4.409830E+01,2.279160E+01,2.273449E+02,1.185225E+02
-122.34215,37.09531,4.492645E+01,2.334368E+01,2.545185E+02,1.209947E+02
-122.34213,37.10430,4.341291E+01,2.366696E+01,2.454156E+02,1.234730E+02
-122.34211,37.11329,4.715789E+01,2.393052E+01,2.617762E+02,1.224035E+02
-122.34210,37.12228,4.999864E+01,2.492771E+01,2.712547E+02,1.244149E+02
-122.34208,37.13128,4.667841E+01,2.390733E+01,2.574086E+02,1.265980E+02
-122.34206,37.14027,4.881289E+01,2.446237E+01,2.774069E+02,1.359612E+02
-122.34204,37.14926,5.362382E+01,2.540490E+01,2.976276E+02,1.331473E+02
-122.34202,37.15826,4.949612E+01,2.465156E+01,3.055058E+02,1.377459E+02
-122.34200,37.16725,5.123615E+01,2.724585E+01,3.240541E+02,1.338083E+02
-122.34198,37.17624,5.649697E+01,2.668891E+01,3.251679E+02,1.398224E+02
-122.34196,37.18524,5.434052E+01,2.678393E+01,3.079328E+02,1.409754E+02
-122.34195,37.19423,5.085140E+01,2.627351E+01,3.118070E+02,1.382724E+02
-122.34193,37.20322,5.787754E+01,2.838784E+01,3.483809E+02,1.506249E+02
-122.34191,37.21222,5.488518E+01,2.745176E+01,3.441091E+02,1.438518E+02
-122.34189,37.22121,5.560058E+01,2.784392E+01,3.975433E+02,1.441506E+02
-122.34187,37.23020,5.596520E+01,2.887528E+01,3.333468E+02,1.592583E+02
-122.34185,37.23920,5.515562E+01,2.872827E+01,3.241452E+02,1.498188E+02
-122.34183,37.24819,5.676173E+01,2.845090E+01,3.419297E+02,1.557244E+02
-122.34181,37.25718,5.431487E+01,2.881309E+01,3.287650E+02,1.476692E+02
-122.34179,37.26618,5.469156E+01,2.901806E+01,3.500436E+02,1.510607E+02
-122.34178,37.27517,5.864648E+01,2.851100E+01,3.446913E+02,1.623530E+02
-122.34176,37.28416,5.203510E+01,2.946193E+01,3.154928E+02,1.543909E+02
-122.34174,37.29316,5.500414E+01,3.056715E+01,3.362387E+02,1.617753E+02
-122.34172,37.30215,5.544695E+01,3.038851E+01,3.472116E+02,1.607296E+02
-122.34170,37.31114,5.159201E+01,2.997840E+01,3.266817E+02,1.675255E+02
-122.34168,37.32014,5.596520E+01,3.015971E+01,3.096386E+02,1.691894E+02
-122.34166,37.32913,5.677142E+01,3.091470E+01,3.274725E+02,1.727509E+02
-122.34164,37.33812,6.010301E+01,3.148459E+01,3.360202E+02,1.750138E+02
-122.34162,37.34712,5.512674E+01,3.187677E+01,3.278626E+02,1.759091E+02
-122.34160,37.35611,6.187849E+01,3.308889E+01,3.327358E+02,1.740266E+02
-122.34159,37.36510,5.653035E+01,3.213961E+01,3.223696E+02,1.746245E+02
-122.34157,37.37409,5.684638E+01,3.244387E+01,3.355163E+02,1.806325E+02
-122.34155,37.38309,6.192914E+01,3.358649E+01,3.787332E+02,1.839938E+02
-122.34153,37.39208,5.911304E+01,3.417359E+01,3.544087E+02,1.876807E+02
-122.34151,37.40107,6.524865E+01,3.722059E+01,3.635988E+02,1.872314E+02
-122.34149,37.41007,6.653312E+01,3.593877E+01,3.877724E+02,1.973436E+02
-122.34147,37.41906,6.777441E+01,3.655420E+01,3.842883E+02,1.991606E+02
-122.34145,37.42805,6.950870E+01,3.550717E+01,4.000000E+02,2.318734E+02
-122.34143,37.43705,7.579844E+01,3.936002E+01,4.000000E+02,2.164440E+02
-122.34141,37.44604,7.074378E+01,3.858517E+01,4.000000E+02,2.190791E+02
-122.34140,37.45503,7.369560E+01,4.174948E+01,4.000000E+02,2.354907E+02
-122.34138,37.46403,7.700005E+01,4.424879E+01,4.000000E+02,2.383334E+02
-122.34136,37.47302,8.008089E+01,4.520397E+01,4.000000E+02,2.425963E+02
-122.34134,37.48201,8.062191E+01,4.499989E+01,4.000000E+02,2.640905E+02
-122.34132,37.49101,8.313815E+01,4.670602E+01,4.000000E+02,2.510481E+02
-122.34130,37.50000,8.407275E+01,4.499073E+01,4.000000E+02,2.638166E+02
-122.33108,37.00537,4.152931E+01,2.217281E+01,2.199292E+02,1.148043E+02
-122.33106,37.01437,3.955686E+01,2.217620E+01,2.126113E+02,1.117773E+02
-122.33104,37.02336,4.042712E+01,2.217677E+01,2.317983E+02,1.129754E+02
-122.33102,37.03235,3.949492E+01,2.211145E+01,2.243945E+02,1.138138E+02
-122.33100,37.04135,4.362623E+01,2.228385E+01,2.315676E+02,1.199661E+02
-122.33098,37.05034,4.354806E+01,2.205318E+01,2.382374E+02,1.223751E+02
-122.33096,37.05933,4.216192E+01,2.295893E+01,2.467456E+02,1.214381E+02
-122.33094,37.06833,4.555666E+01,2.358189E+01,2.483454E+02,1.211255E+02
-122.33092,37.07732,4.237386E+01,2.214990E+01,2.573372E+02,1.198978E+02
-122.33090,37.08631,4.493371E+01,2.396742E+01,2.461101E+02,1.214237E+02
-122.33088,37.09531,4.494487E+01,2.444667E+01,2.783762E+02,1.275011E+02
-122.33086,37.10430,4.732046E+01,2.410841E+01,2.548429E+02,1.255636E+02
-122.33084,37.11329,4.798528E+01,2.511602E+01,3.116851E+02,1.316597E+02
-122.33082,37.12228,4.792269E+01,2.502075E+01,2.652399E+02,1.234921E+02
-122.33080,37.13128,5.551022E+01,2.570231E+01,3.105023E+02,1.327987E+02
-122.33078,37.14027,5.029180E+01,2.481826E+01,2.845898E+02,1.369970E+02
-122.33076,37.14926,5.143457E+01,2.598693E+01,3.093662E+02,1.346131E+02
-122.33074,37.15826,5.894167E+01,2.768609E+01,3.392245E+02,1.382768E+02
-122.33072,37.16725,5.295964E+01,2.469250E+01,3.728844E+02,1.390942E+02
-122.33070,37.17624,5.331111E+01,2.590796E+01,3.440009E+02,1.466484E+02
-122.33068,37.18524,5.544340E+01,2.779791E+01,3.661490E+02,1.430470E+02
-122.33066,37.19423,5.804585E+01,2.846939E+01,3.477878E+02,1.480353E+02
-122.33064,37.20322,5.635767E+01,2.719567E+01,3.560507E+02,1.486933E+02
-122.33062,37.21222,6.035928E+01,2.755679E+01,3.547020E+02,1.503463E+02
-122.33059,37.22121,5.331111E+01,2.711280E+01,3.272285E+02,1.425917E+02
-122.33057,37.23020,5.136043E+01,2.702699E+01,3.178381E+02,1.518674E+02
-122.33055,37.23920,5.445679E+01,2.638560E+01,3.432160E+02,1.572102E+02
-122.33053,37.24819,5.472752E+01,2.893827E+01,3.192948E+02,1.454691E+02
-122.33051,37.25718,5.027780E+01,2.682132E+01,3.260652E+02,1.678669E+02
-122.33049,37.26618,5.616362E+01,2.916115E+01,2.915157E+02,1.501381E+02
-122.33047,37.27517,5.261199E+01,2.824657E+01,3.417600E+02,1.563834E+02
-122.33045,37.28416,5.444859E+01,2.938415E+01,3.569438E+02,1.610379E+02
-122.33043,37.29316,5.152305E+01,3.031545E+01,2.982374E+02,1.561404E+02
-122.33041,37.30215,5.127183E+01,2.975041E+01,3.055949E+02,1.580698E+02
-122.33039,37.31114,5.484721E+01,3.043404E+01,3.170070E+02,1.667416E+02
-122.33037,37.32014,5.423044E+01,3.052631E+01,3.287405E+02,1.629099E+02
-122.33035,37.32913,5.481542E+01,3.149801E+01,3.317911E+02,1.674967E+02
-122.33033,37.33812,5.757500E+01,3.081027E+01,3.281287E+02,1.688604E+02
-122.33031,37.34712,5.590219E+01,3.194283E+01,3.288997E+02,1.788575E+02
-122.33029,37.35611,5.507745E+01,3.316517E+01,3.124504E+02,1.759547E+02
-122.33027,37.36510,6.120741E+01,3.428368E+01,3.332427E+02,1.790942E+02
-122.33025,37.37409,6.462982E+01,3.451124E+01,3.432149E+02,1.853011E+02
-122.33023,37.38309,6.348722E+01,3.570606E+01,3.485172E+02,1.867463E+02
-122.33021,37.39208,6.629183E+01,3.541569E+01,3.552799E+02,1.931638E+02
-122.33019,37.40107,6.517032E+01,3.749098E+01,3.629113E+02,2.008276E+02
-122.33017,37.41007,6.460385E+01,3.701521E+01,3.851390E+02,2.039201E+02
-122.33015,37.41906,6.787908E+01,3.810400E+01,3.911959E+02,2.003402E+02
-122.33013,37.42805,7.453695E+01,3.928889E+01,4.000000E+02,2.147963E+02
-122.33011,37.43705,7.395894E+01,3.895000E+01,4.000000E+02,2.282787E+02
-122.33009,37.44604,7.591124E+01,4.119722E+01,4.000000E+02,2.297994E+02
-122.33007,37.45503,7.629710E+01,4.214583E+01,4.000000E+02,2.538921E+02
-122.33005,37.46403,7.838935E+01,4.576520E+01,4.000000E+02,2.527919E+02
-122.33003,37.47302,8.357814E+01,4.582337E+01,4.000000E+02,2.632373E+02
-122.33001,37.48201,8.593625E+01,4.522535E+01,4.000000E+02,2.718774E+02
-122.32998,37.49101,8.026613E+01,4.499629E+01,4.000000E+02,2.612561E+02
-122.32996,37.50000,8.062191E+01,4.537853E+01,4.000000E+02,2.470313E+02
-122.31982,37.00537,4.155353E+01,2.191085E+01,2.252382E+02,1.181775E+02
-122.31979,37.01437,4.062058E+01,2.209138E+01,2.510182E+02,1.193949E+02
-122.31977,37.02336,4.284281E+01,2.299369E+01,2.622462E+02,1.214410E+02
-122.31975,37.03235,4.210920E+01,2.271218E+01,2.387253E+02,1.206345E+02
-122.31973,37.04135,4.588345E+01,2.338680E+01,2.636896E+02,1.255611E+02
-122.31971,37.05034,4.237386E+01,2.256598E+01,2.313912E+02,1.221727E+02
-122.31969,37.05933,4.517413E+01,2.366137E+01,2.644235E+02,1.259578E+02
-122.31967,37.06833,4.451687E+01,2.330794E+01,2.606560E+02,1.240686E+02
-122.31964,37.07732,4.636052E+01,2.443547E+01,2.443144E+02,1.215864E+02
-122.31962,37.08631,4.776612E+01,2.539224E+01,2.798097E+02,1.276243E+02
-122.31960,37.09531,5.207604E+01,2.505305E+01,2.823537E+02,1.308567E+02
-122.31958,37.10430,4.856281E+01,2.614260E+01,2.625009E+02,1.266341E+02
-122.31956,37.11329,5.458786E+01,2.627557E+01,2.792044E+02,1.334706E+02
-122.31954,37.12228,5.391634E+01,2.685967E+01,3.003360E+02,1.419860E+02
-122.31952,37.13128,4.989746E+01,2.551622E+01,3.182008E+02,1.318779E+02
-122.31949,37.14027,5.463661E+01,2.745756E+01,3.438143E+02,1.416780E+02
-122.31947,37.14926,5.871823E+01,2.568031E+01,3.374461E+02,1.349737E+02
-122.31945,37.15826,5.653133E+01,2.672690E+01,3.462666E+02,1.521147E+02
-122.31943,37.16725,5.875978E+01,2.698610E+01,3.119663E+02,1.417980E+02
-122.31941,37.17624,6.292129E+01,2.746369E+01,3.232494E+02,1.403224E+02
-122.31939,37.18524,5.510304E+01,2.713704E+01,3.291701E+02,1.412072E+02
-122.31937,37.19423,5.324441E+01,2.748391E+01,3.304362E+02,1.433886E+02
-122.31934,37.20322,5.781527E+01,2.675350E+01,3.078074E+02,1.467577E+02
