# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0, imt="FIV3(0.1)"
lon,lat,depth,poe-0.1,poe-0.1547,poe-0.2394,poe-0.3705,poe-0.5732,poe-0.887,poe-1.3724,poe-2.1236,poe-3.2859,poe-5.0844,poe-7.8672,poe-12.1732,poe-18.8359,poe-29.1452,poe-45.0972,poe-69.7801,poe-107.9726,poe-167.069,poe-258.5103,poe-400.0
-122.43240,37.03235,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999830E-01,9.987015E-01,9.740867E-01,8.338726E-01,5.342005E-01,2.528580E-01,8.698229E-02,2.420231E-02,5.982036E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43240,37.04135,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999812E-01,9.986066E-01,9.728940E-01,8.281271E-01,5.264511E-01,2.419455E-01,8.515443E-02,2.420231E-02,2.995505E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43239,37.05034,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999844E-01,9.987636E-01,9.743189E-01,8.342045E-01,5.502215E-01,2.521105E-01,9.062707E-02,2.273752E-02,4.489890E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43238,37.05933,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999847E-01,9.988448E-01,9.750654E-01,8.343702E-01,5.461552E-01,2.536048E-01,8.835079E-02,2.371429E-02,4.489890E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43237,37.06833,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999856E-01,9.988238E-01,9.760910E-01,8.402268E-01,5.411354E-01,2.643494E-01,9.425730E-02,2.712532E-02,6.975557E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43237,37.07732,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999867E-01,9.989159E-01,9.774495E-01,8.447937E-01,5.682895E-01,2.814356E-01,1.032696E-01,3.342849E-02,6.975557E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43236,37.08631,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999861E-01,9.989061E-01,9.767279E-01,8.480191E-01,5.558087E-01,2.702111E-01,1.019235E-01,2.566491E-02,5.484903E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43235,37.09531,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999867E-01,9.989672E-01,9.786457E-01,8.511773E-01,5.702278E-01,2.921337E-01,1.130796E-01,3.342849E-02,3.493882E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43234,37.10430,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999877E-01,9.990181E-01,9.786670E-01,8.508048E-01,5.730123E-01,2.846619E-01,1.188259E-01,3.487727E-02,7.968085E-03,2.496878E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43233,37.11329,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999858E-01,9.989121E-01,9.785494E-01,8.570127E-01,5.789484E-01,2.903618E-01,1.192663E-01,3.873005E-02,7.968085E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43233,37.12228,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999843E-01,9.987379E-01,9.758266E-01,8.396666E-01,5.611072E-01,2.924875E-01,1.104148E-01,3.535971E-02,9.950167E-03,2.496878E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43232,37.13128,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999854E-01,9.988694E-01,9.776627E-01,8.585063E-01,5.797897E-01,3.005773E-01,1.201466E-01,3.969084E-02,8.959621E-03,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43231,37.14027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999832E-01,9.987734E-01,9.762934E-01,8.474862E-01,5.680736E-01,2.825127E-01,1.144089E-01,3.535971E-02,8.463977E-03,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43230,37.14927,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999847E-01,9.988273E-01,9.776962E-01,8.523632E-01,5.810484E-01,3.016256E-01,1.240971E-01,4.400252E-02,9.455018E-03,1.998001E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43230,37.15826,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999861E-01,9.989667E-01,9.798792E-01,8.626194E-01,6.062346E-01,3.313537E-01,1.384309E-01,3.969084E-02,8.463977E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43229,37.16725,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999855E-01,9.989218E-01,9.788687E-01,8.608913E-01,5.946482E-01,3.082288E-01,1.302070E-01,4.686621E-02,1.340928E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43228,37.17624,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999840E-01,9.988620E-01,9.784418E-01,8.593527E-01,5.899597E-01,3.054562E-01,1.315107E-01,4.304604E-02,8.959621E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43227,37.18524,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999840E-01,9.988784E-01,9.784849E-01,8.519936E-01,5.852171E-01,3.202295E-01,1.310763E-01,4.591260E-02,7.471945E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43226,37.19423,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999844E-01,9.989132E-01,9.786670E-01,8.579392E-01,5.749294E-01,3.188686E-01,1.384309E-01,4.924607E-02,1.242220E-02,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43225,37.20322,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999858E-01,9.990375E-01,9.809560E-01,8.637822E-01,6.004834E-01,3.253087E-01,1.521063E-01,5.351485E-02,1.783897E-02,2.995505E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43224,37.21222,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999869E-01,9.990225E-01,9.801092E-01,8.650701E-01,6.012816E-01,3.323559E-01,1.521063E-01,5.446086E-02,1.192829E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43224,37.22121,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999852E-01,9.990176E-01,9.801589E-01,8.662790E-01,6.128721E-01,3.426246E-01,1.663987E-01,6.340095E-02,1.882064E-02,4.489890E-03,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00
-122.43223,37.23020,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999872E-01,9.990575E-01,9.807261E-01,8.706845E-01,6.178721E-01,3.459032E-01,1.529538E-01,5.823547E-02,1.832993E-02,4.987521E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43222,37.23920,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999866E-01,9.989977E-01,9.803170E-01,8.645970E-01,6.142246E-01,3.485144E-01,1.516822E-01,6.011711E-02,1.636462E-02,4.987521E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43221,37.24819,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999850E-01,9.989088E-01,9.799495E-01,8.672782E-01,6.038649E-01,3.380068E-01,1.512580E-01,5.682176E-02,2.322602E-02,3.992011E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43221,37.25718,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999819E-01,9.988262E-01,9.789951E-01,8.588596E-01,6.080025E-01,3.429532E-01,1.559132E-01,5.587811E-02,2.127052E-02,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43220,37.26618,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999819E-01,9.988262E-01,9.783121E-01,8.582939E-01,5.893443E-01,3.403197E-01,1.563352E-01,6.620654E-02,1.882064E-02,4.489890E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.43219,37.27517,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999845E-01,9.989719E-01,9.797176E-01,8.682699E-01,6.130655E-01,3.416378E-01,1.618012E-01,6.946910E-02,2.517762E-02,3.493882E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43218,37.28416,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999827E-01,9.988706E-01,9.796261E-01,8.682040E-01,6.089814E-01,3.409791E-01,1.812692E-01,7.272027E-02,2.566491E-02,3.992011E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43217,37.29316,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999842E-01,9.989411E-01,9.797884E-01,8.703608E-01,6.193976E-01,3.639639E-01,1.829051E-01,8.102834E-02,2.663876E-02,9.950167E-03,2.496878E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43217,37.30215,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999827E-01,9.989331E-01,9.799194E-01,8.682699E-01,6.190168E-01,3.559636E-01,1.767538E-01,7.318379E-02,2.615196E-02,8.463977E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.43216,37.31114,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999828E-01,9.989229E-01,9.803170E-01,8.717790E-01,6.289803E-01,3.569289E-01,1.845376E-01,7.688365E-02,2.858354E-02,7.471945E-03,9.995002E-04,9.995002E-04,0.000000E+00,0.000000E+00
-122.43215,37.32014,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999806E-01,9.988244E-01,9.794316E-01,8.608218E-01,6.149954E-01,3.623719E-01,1.763421E-01,8.194686E-02,3.246144E-02,7.968085E-03,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43214,37.32913,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999831E-01,9.989305E-01,9.805809E-01,8.753817E-01,6.287947E-01,3.661862E-01,1.812692E-01,9.199011E-02,2.761163E-02,1.340928E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43213,37.33812,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999822E-01,9.988256E-01,9.798389E-01,8.717790E-01,6.319366E-01,3.787365E-01,1.974812E-01,9.289766E-02,3.439458E-02,1.192829E-02,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00
-122.43212,37.34711,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999854E-01,9.989867E-01,9.821365E-01,8.826976E-01,6.388637E-01,3.759345E-01,2.098243E-01,9.289766E-02,3.584190E-02,1.044507E-02,2.496878E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43211,37.35611,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999842E-01,9.989963E-01,9.818666E-01,8.782761E-01,6.319366E-01,3.833786E-01,2.180778E-01,1.005754E-01,3.294509E-02,9.950167E-03,3.493882E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43211,37.36510,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999834E-01,9.989474E-01,9.802973E-01,8.753817E-01,6.363270E-01,3.889033E-01,2.110087E-01,9.787302E-02,3.100904E-02,1.192829E-02,4.489890E-03,1.498876E-03,0.000000E+00,0.000000E+00
-122.43210,37.37410,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999823E-01,9.989267E-01,9.806488E-01,8.726097E-01,6.330391E-01,3.818351E-01,2.145512E-01,9.787302E-02,3.776830E-02,1.093972E-02,1.998001E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43209,37.38309,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999866E-01,9.991515E-01,9.835594E-01,8.924716E-01,6.669624E-01,4.195781E-01,2.324104E-01,1.117482E-01,5.161999E-02,1.931110E-02,6.478921E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43208,37.39208,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999844E-01,9.990274E-01,9.831094E-01,8.843862E-01,6.622671E-01,4.081488E-01,2.200301E-01,1.135229E-01,5.019635E-02,1.685631E-02,2.995505E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43208,37.40107,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999809E-01,9.988574E-01,9.806391E-01,8.833410E-01,6.479563E-01,3.958906E-01,2.239203E-01,1.179442E-01,4.591260E-02,1.242220E-02,2.995505E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43207,37.41007,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999815E-01,9.989427E-01,9.815280E-01,8.805670E-01,6.525033E-01,4.081488E-01,2.270184E-01,1.064027E-01,3.728706E-02,1.538049E-02,3.992011E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43206,37.41906,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999786E-01,9.987752E-01,9.792041E-01,8.744436E-01,6.507614E-01,4.054795E-01,2.350922E-01,1.227822E-01,4.352440E-02,1.340928E-02,3.493882E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43205,37.42805,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999787E-01,9.988256E-01,9.808221E-01,8.774211E-01,6.559609E-01,4.016025E-01,2.358567E-01,1.245349E-01,4.972133E-02,1.783897E-02,4.987521E-03,4.998750E-04,0.000000E+00,0.000000E+00
-122.43204,37.43705,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999804E-01,9.989251E-01,9.825340E-01,8.835158E-01,6.750227E-01,4.152085E-01,2.312581E-01,1.201466E-01,4.924607E-02,1.192829E-02,3.992011E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43204,37.44604,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999800E-01,9.988734E-01,9.813050E-01,8.850203E-01,6.615910E-01,4.169603E-01,2.457263E-01,1.275937E-01,4.972133E-02,1.143413E-02,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00
-122.43203,37.45503,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999813E-01,9.989511E-01,9.820021E-01,8.868454E-01,6.725762E-01,4.166687E-01,2.415664E-01,1.223435E-01,4.448040E-02,1.340928E-02,2.995505E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43202,37.46403,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999769E-01,9.987941E-01,9.808030E-01,8.785193E-01,6.477802E-01,4.105115E-01,2.449717E-01,1.227822E-01,4.543544E-02,9.950167E-03,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43201,37.47302,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999822E-01,9.989594E-01,9.823232E-01,8.911735E-01,6.774510E-01,4.253534E-01,2.419455E-01,1.289013E-01,5.209406E-02,9.950167E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43200,37.48201,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999789E-01,9.988940E-01,9.816660E-01,8.836904E-01,6.657948E-01,4.406613E-01,2.617701E-01,1.332459E-01,4.686621E-02,1.143413E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43199,37.49100,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999729E-01,9.987404E-01,9.810888E-01,8.828734E-01,6.619292E-01,4.244907E-01,2.584406E-01,1.275937E-01,4.829484E-02,9.455018E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.43198,37.50000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999763E-01,9.987916E-01,9.810888E-01,8.839809E-01,6.687891E-01,4.242029E-01,2.528580E-01,1.349777E-01,5.209406E-02,1.390246E-02,1.998001E-03,0.000000E+00,0.000000E+00,0.000000E+00
-122.42117,37.00537,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999875E-01,9.989395E-01,9.776962E-01,8.469514E-01,5.479670E-01,2.562126E-01,8.240577E-02,2.175977E-02,8.463977E-03,2.496878E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.42116,37.01437,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999897E-01,9.990117E-01,9.780831E-01,8.511029E-01,5.663424E-01,2.614009E-01,9.742185E-02,2.371429E-02,3.992011E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42115,37.02336,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999883E-01,9.989646E-01,9.787415E-01,8.479430E-01,5.685053E-01,2.680185E-01,9.244400E-02,2.858354E-02,6.975557E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42114,37.03235,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999854E-01,9.987518E-01,9.742804E-01,8.327892E-01,5.367554E-01,2.521105E-01,8.971724E-02,2.712532E-02,3.992011E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42113,37.04135,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999869E-01,9.988946E-01,9.764940E-01,8.464916E-01,5.606681E-01,2.591818E-01,8.515443E-02,2.469009E-02,4.987521E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42112,37.05034,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999843E-01,9.987673E-01,9.752393E-01,8.351138E-01,5.397567E-01,2.643494E-01,8.971724E-02,2.663876E-02,5.982036E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42111,37.05933,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999868E-01,9.990283E-01,9.780063E-01,8.513261E-01,5.600086E-01,2.694810E-01,1.095248E-01,3.294509E-02,7.471945E-03,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42110,37.06833,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999841E-01,9.987486E-01,9.763526E-01,8.429985E-01,5.470620E-01,2.731245E-01,1.059557E-01,2.663876E-02,6.478921E-03,1.498876E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.42110,37.07732,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999858E-01,9.988443E-01,9.761865E-01,8.382171E-01,5.506710E-01,2.749394E-01,9.425730E-02,2.566491E-02,5.982036E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42108,37.08631,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999887E-01,9.990551E-01,9.798187E-01,8.528054E-01,5.797897E-01,2.988265E-01,1.139660E-01,2.906912E-02,5.484903E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42107,37.09531,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999878E-01,9.990007E-01,9.791625E-01,8.556479E-01,5.881104E-01,3.099560E-01,1.232207E-01,3.487727E-02,5.982036E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42107,37.10430,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999868E-01,9.989028E-01,9.782904E-01,8.557201E-01,5.799997E-01,2.935480E-01,1.170617E-01,3.728706E-02,8.463977E-03,3.493882E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42106,37.11329,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999853E-01,9.987850E-01,9.778185E-01,8.526582E-01,5.810484E-01,2.977740E-01,1.139660E-01,3.246144E-02,6.478921E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42105,37.12228,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999856E-01,9.988846E-01,9.778185E-01,8.483985E-01,5.721574E-01,2.960162E-01,1.219046E-01,4.160953E-02,9.950167E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42104,37.13128,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999828E-01,9.987265E-01,9.763998E-01,8.507302E-01,5.736523E-01,2.889411E-01,1.197066E-01,3.487727E-02,8.959621E-03,2.496878E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.42103,37.14027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999858E-01,9.989395E-01,9.789215E-01,8.529525E-01,5.742913E-01,2.974228E-01,1.214654E-01,4.113022E-02,9.950167E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42102,37.14927,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999885E-01,9.990298E-01,9.795751E-01,8.617235E-01,5.920048E-01,3.157966E-01,1.280298E-01,4.352440E-02,6.975557E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
-122.42101,37.15826,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999868E-01,9.989218E-01,9.781924E-01,8.518456E-01,5.804195E-01,2.882297E-01,1.245349E-01,3.824929E-02,8.959621E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42100,37.16725,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999856E-01,9.989039E-01,9.787202E-01,8.577259E-01,5.874921E-01,3.147695E-01,1.293367E-01,4.686621E-02,1.340928E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42099,37.17624,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999868E-01,9.989662E-01,9.800894E-01,8.617235E-01,5.938367E-01,3.120231E-01,1.362743E-01,5.446086E-02,9.950167E-03,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42098,37.18524,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999852E-01,9.989045E-01,9.787521E-01,8.598441E-01,5.990826E-01,3.330232E-01,1.440129E-01,5.398798E-02,1.390246E-02,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42097,37.19423,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999866E-01,9.989469E-01,9.791937E-01,8.633046E-01,5.974758E-01,3.239579E-01,1.512580E-01,5.114568E-02,1.291586E-02,9.995002E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42096,37.20322,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999851E-01,9.989341E-01,9.786457E-01,8.600542E-01,6.074141E-01,3.306847E-01,1.427280E-01,4.591260E-02,1.340928E-02,1.498876E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42095,37.21222,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999873E-01,9.990053E-01,9.801192E-01,8.697761E-01,6.134523E-01,3.432816E-01,1.563352E-01,6.011711E-02,1.291586E-02,2.496878E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.42094,37.22121,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999875E-01,9.990442E-01,9.805809E-01,8.704904E-01,6.207274E-01,3.399898E-01,1.592828E-01,5.587811E-02,1.340928E-02,2.995505E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
