# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0, imt="FIV3(1.0)"
lon,lat,depth,poe-0.1,poe-0.1547,poe-0.2394,poe-0.3705,poe-0.5732,poe-0.887,poe-1.3724,poe-2.1236,poe-3.2859,poe-5.0844,poe-7.8672,poe-12.1732,poe-18.8359,poe-29.1452,poe-45.0972,poe-69.7801,poe-107.9726,poe-167.069,poe-258.5103,poe-400.0
-122.39851,37.10430,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999977E-01,9.997557E-01,9.937270E-01,9.423578E-01,7.643718E-01,4.910981E-01,2.377647E-01,9.697045E-02,3.197755E-02,8.959621E-03,1.498876E-03
-122.39850,37.11329,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.997615E-01,9.941803E-01,9.488504E-01,7.755271E-01,4.918609E-01,2.517364E-01,1.028211E-01,4.543544E-02,1.242220E-02,4.987521E-03
-122.39849,37.12228,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999982E-01,9.997873E-01,9.945438E-01,9.470814E-01,7.744018E-01,5.122733E-01,2.547235E-01,1.121922E-01,3.921056E-02,1.242220E-02,2.496878E-03
-122.39848,37.13128,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997377E-01,9.938327E-01,9.436684E-01,7.681118E-01,5.004262E-01,2.621391E-01,1.192663E-01,4.256745E-02,1.242220E-02,3.992011E-03
-122.39847,37.14027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997712E-01,9.944196E-01,9.491563E-01,7.873271E-01,5.202547E-01,2.716692E-01,1.232207E-01,4.304604E-02,1.390246E-02,3.992011E-03
-122.39845,37.14927,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999977E-01,9.997633E-01,9.941188E-01,9.434991E-01,7.798619E-01,5.117853E-01,2.650847E-01,1.262841E-01,4.829484E-02,1.488806E-02,1.998001E-03
-122.39845,37.15826,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997320E-01,9.935682E-01,9.433294E-01,7.810693E-01,5.100735E-01,2.562126E-01,1.192663E-01,4.591260E-02,1.192829E-02,3.493882E-03
-122.39843,37.16725,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997527E-01,9.940180E-01,9.467096E-01,7.845443E-01,5.076178E-01,2.781948E-01,1.275937E-01,4.972133E-02,1.636462E-02,2.995505E-03
-122.39841,37.17624,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999977E-01,9.997728E-01,9.942812E-01,9.490291E-01,7.913297E-01,5.216918E-01,2.789163E-01,1.280298E-01,4.400252E-02,1.587268E-02,3.493882E-03
-122.39841,37.18524,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997323E-01,9.937239E-01,9.446733E-01,7.746273E-01,5.041590E-01,2.576987E-01,1.236590E-01,4.829484E-02,1.488806E-02,2.995505E-03
-122.39839,37.19423,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999968E-01,9.997177E-01,9.937801E-01,9.437810E-01,7.757514E-01,5.036629E-01,2.665530E-01,1.271574E-01,5.114568E-02,1.685631E-02,6.478921E-03
-122.39838,37.20322,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997628E-01,9.942468E-01,9.489270E-01,7.822701E-01,5.110524E-01,2.810763E-01,1.414411E-01,6.152588E-02,2.175977E-02,6.478921E-03
-122.39837,37.21222,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999977E-01,9.997585E-01,9.944834E-01,9.505107E-01,7.908074E-01,5.342005E-01,2.967199E-01,1.452959E-01,5.917676E-02,1.832993E-02,5.484903E-03
-122.39835,37.22121,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999972E-01,9.997293E-01,9.937925E-01,9.451142E-01,7.813975E-01,5.276334E-01,2.942541E-01,1.470036E-01,6.713986E-02,2.273752E-02,5.484903E-03
-122.39835,37.23020,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997056E-01,9.934251E-01,9.453059E-01,7.877520E-01,5.173676E-01,2.738510E-01,1.341123E-01,6.573953E-02,2.615196E-02,7.471945E-03
-122.39833,37.23920,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999972E-01,9.997401E-01,9.937333E-01,9.475555E-01,7.937157E-01,5.348987E-01,2.928412E-01,1.542234E-01,6.293254E-02,2.420231E-02,8.959621E-03
-122.39832,37.24819,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997748E-01,9.941511E-01,9.477649E-01,7.897589E-01,5.297543E-01,2.977740E-01,1.533772E-01,6.853811E-02,2.712532E-02,1.242220E-02
-122.39831,37.25718,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999971E-01,9.997412E-01,9.942353E-01,9.496371E-01,7.936125E-01,5.318657E-01,3.019747E-01,1.461502E-01,6.993426E-02,2.517762E-02,1.044507E-02
-122.39829,37.26618,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999973E-01,9.997559E-01,9.943154E-01,9.498632E-01,7.928889E-01,5.323336E-01,3.005773E-01,1.638941E-01,8.240577E-02,3.584190E-02,1.192829E-02
-122.39828,37.27517,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997615E-01,9.943494E-01,9.506837E-01,7.933027E-01,5.390658E-01,3.151120E-01,1.659818E-01,8.698229E-02,3.535971E-02,1.439538E-02
-122.39827,37.28416,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997476E-01,9.940746E-01,9.485683E-01,7.925780E-01,5.459282E-01,3.071904E-01,1.571784E-01,7.826729E-02,3.873005E-02,1.390246E-02
-122.39826,37.29316,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997430E-01,9.940299E-01,9.496623E-01,7.968885E-01,5.459282E-01,3.175049E-01,1.643120E-01,7.826729E-02,3.439458E-02,1.587268E-02
-122.39825,37.30215,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997587E-01,9.945520E-01,9.516360E-01,8.022991E-01,5.602285E-01,3.242959E-01,1.763421E-01,8.926198E-02,4.448040E-02,1.734776E-02
-122.39824,37.31114,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999971E-01,9.997466E-01,9.945791E-01,9.532761E-01,7.955639E-01,5.529121E-01,3.303500E-01,1.684801E-01,8.652566E-02,3.824929E-02,1.488806E-02
-122.39822,37.32014,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997340E-01,9.941977E-01,9.499634E-01,7.950522E-01,5.546969E-01,3.259830E-01,1.763421E-01,9.108164E-02,4.160953E-02,1.685631E-02
-122.39821,37.32913,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999971E-01,9.997483E-01,9.945219E-01,9.527593E-01,8.000124E-01,5.517930E-01,3.269933E-01,1.841298E-01,9.516259E-02,4.543544E-02,1.636462E-02
-122.39820,37.33812,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999965E-01,9.997088E-01,9.939579E-01,9.501880E-01,7.992108E-01,5.499966E-01,3.256460E-01,1.845376E-01,1.010250E-01,4.352440E-02,1.783897E-02
-122.39819,37.34711,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999964E-01,9.996923E-01,9.935939E-01,9.490800E-01,7.970915E-01,5.422811E-01,3.175049E-01,1.763421E-01,8.971724E-02,4.160953E-02,1.390246E-02
-122.39818,37.35611,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999966E-01,9.997159E-01,9.941540E-01,9.504117E-01,8.036782E-01,5.580241E-01,3.419669E-01,1.898209E-01,1.005754E-01,4.781887E-02,1.439538E-02
-122.39816,37.36510,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999971E-01,9.997552E-01,9.945492E-01,9.519013E-01,8.057288E-01,5.619841E-01,3.491656E-01,2.018829E-01,1.005754E-01,4.686621E-02,2.029130E-02
-122.39815,37.37410,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999964E-01,9.997295E-01,9.944196E-01,9.524275E-01,8.105254E-01,5.628592E-01,3.396597E-01,2.114031E-01,1.001255E-01,4.352440E-02,1.340928E-02
-122.39814,37.38309,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999968E-01,9.997450E-01,9.943126E-01,9.532761E-01,8.068909E-01,5.727987E-01,3.549968E-01,2.070539E-01,1.104148E-01,4.877058E-02,1.783897E-02
-122.39812,37.39208,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999965E-01,9.997274E-01,9.941511E-01,9.522368E-01,8.029898E-01,5.682895E-01,3.462302E-01,2.082424E-01,1.037178E-01,4.352440E-02,1.291586E-02
-122.39812,37.40107,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999967E-01,9.997402E-01,9.944890E-01,9.527829E-01,8.115646E-01,5.723713E-01,3.569289E-01,2.149438E-01,1.135229E-01,4.924607E-02,1.587268E-02
-122.39810,37.41007,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999961E-01,9.996952E-01,9.938481E-01,9.526411E-01,8.131595E-01,5.827209E-01,3.718649E-01,2.227553E-01,1.144089E-01,4.591260E-02,1.734776E-02
-122.39809,37.41906,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999965E-01,9.997250E-01,9.942841E-01,9.529949E-01,8.127854E-01,5.799997E-01,3.598162E-01,2.223665E-01,1.113039E-01,5.540593E-02,1.538049E-02
-122.39808,37.42805,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999961E-01,9.997109E-01,9.942526E-01,9.523323E-01,8.074694E-01,5.734391E-01,3.642819E-01,2.262450E-01,1.135229E-01,4.448040E-02,1.242220E-02
-122.39806,37.43705,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997559E-01,9.947314E-01,9.552874E-01,8.265733E-01,5.843867E-01,3.709220E-01,2.358567E-01,1.310763E-01,5.446086E-02,1.439538E-02
-122.39806,37.44604,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999964E-01,9.997264E-01,9.944807E-01,9.544753E-01,8.121291E-01,5.778945E-01,3.693473E-01,2.266318E-01,1.157363E-01,4.781887E-02,1.192829E-02
-122.39804,37.45503,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999954E-01,9.996849E-01,9.938971E-01,9.521651E-01,8.188627E-01,5.793693E-01,3.709220E-01,2.343269E-01,1.192663E-01,4.734266E-02,1.192829E-02
-122.39803,37.46403,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999964E-01,9.997298E-01,9.943154E-01,9.543841E-01,8.165843E-01,5.854244E-01,3.778039E-01,2.350922E-01,1.275937E-01,5.067113E-02,1.242220E-02
-122.39802,37.47302,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999959E-01,9.997059E-01,9.940568E-01,9.533928E-01,8.176815E-01,5.891389E-01,3.855330E-01,2.373835E-01,1.293367E-01,5.398798E-02,1.538049E-02
-122.39800,37.48201,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999958E-01,9.996884E-01,9.941041E-01,9.522846E-01,8.143700E-01,5.848021E-01,3.699777E-01,2.423244E-01,1.388616E-01,5.682176E-02,1.242220E-02
-122.39799,37.49100,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999959E-01,9.997256E-01,9.945953E-01,9.541555E-01,8.186815E-01,5.932270E-01,3.836868E-01,2.419455E-01,1.410117E-01,6.293254E-02,1.685631E-02
-122.39798,37.50000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999958E-01,9.997106E-01,9.946678E-01,9.560850E-01,8.268332E-01,5.990826E-01,3.876798E-01,2.343269E-01,1.427280E-01,7.225651E-02,2.517762E-02
-122.38738,37.00537,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999987E-01,9.997919E-01,9.939488E-01,9.425305E-01,7.585276E-01,4.800382E-01,2.358567E-01,9.108164E-02,2.566491E-02,5.484903E-03,1.498876E-03
-122.38737,37.01437,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999983E-01,9.997644E-01,9.933590E-01,9.388546E-01,7.564663E-01,4.716519E-01,2.223665E-01,8.148772E-02,2.371429E-02,5.484903E-03,9.995002E-04
-122.38736,37.02336,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999986E-01,9.997777E-01,9.936924E-01,9.415743E-01,7.568313E-01,4.593591E-01,2.223665E-01,8.561174E-02,2.469009E-02,8.463977E-03,4.998750E-04
-122.38734,37.03235,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999987E-01,9.998132E-01,9.942870E-01,9.434426E-01,7.742890E-01,4.849545E-01,2.453491E-01,9.967548E-02,3.584190E-02,7.968085E-03,1.998001E-03
-122.38733,37.04135,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999985E-01,9.998004E-01,9.939910E-01,9.405131E-01,7.554902E-01,4.737611E-01,2.246960E-01,8.971724E-02,2.663876E-02,6.478921E-03,9.995002E-04
-122.38732,37.05034,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999978E-01,9.997599E-01,9.937925E-01,9.402150E-01,7.612886E-01,4.750751E-01,2.377647E-01,9.380431E-02,3.149342E-02,6.478921E-03,1.498876E-03
-122.38731,37.05933,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997268E-01,9.933491E-01,9.389767E-01,7.543874E-01,4.732346E-01,2.270184E-01,7.872804E-02,3.294509E-02,9.455018E-03,1.498876E-03
-122.38729,37.06833,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.997594E-01,9.937019E-01,9.413695E-01,7.599721E-01,4.931296E-01,2.392877E-01,9.516259E-02,3.052443E-02,8.959621E-03,3.493882E-03
-122.38728,37.07732,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997471E-01,9.941365E-01,9.416619E-01,7.670659E-01,4.877795E-01,2.347097E-01,1.001255E-01,3.391166E-02,8.463977E-03,1.998001E-03
-122.38727,37.08631,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.997512E-01,9.938819E-01,9.447839E-01,7.723623E-01,4.923688E-01,2.468569E-01,1.001255E-01,2.906912E-02,6.975557E-03,2.496878E-03
-122.38725,37.09531,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997320E-01,9.936734E-01,9.414574E-01,7.690375E-01,4.875233E-01,2.411871E-01,1.032696E-01,2.955447E-02,1.143413E-02,2.496878E-03
-122.38724,37.10430,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999982E-01,9.997852E-01,9.944057E-01,9.487736E-01,7.901789E-01,5.083558E-01,2.595521E-01,1.081881E-01,3.728706E-02,1.093972E-02,1.498876E-03
-122.38722,37.11329,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999978E-01,9.997740E-01,9.940359E-01,9.443125E-01,7.730442E-01,5.044069E-01,2.576987E-01,1.108595E-01,4.304604E-02,1.390246E-02,2.496878E-03
-122.38721,37.12228,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999978E-01,9.997573E-01,9.936640E-01,9.433294E-01,7.736109E-01,4.946480E-01,2.521105E-01,1.059557E-01,3.632386E-02,1.192829E-02,3.493882E-03
-122.38720,37.13128,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.997675E-01,9.942812E-01,9.470019E-01,7.794212E-01,5.330346E-01,2.639815E-01,1.179442E-01,4.829484E-02,1.980133E-02,4.987521E-03
-122.38718,37.14027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997919E-01,9.946223E-01,9.495867E-01,7.858332E-01,5.195346E-01,2.771113E-01,1.232207E-01,4.734266E-02,1.882064E-02,2.995505E-03
-122.38717,37.14927,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.997886E-01,9.944586E-01,9.476603E-01,7.882820E-01,5.202547E-01,2.705759E-01,1.166202E-01,4.591260E-02,1.439538E-02,3.992011E-03
-122.38715,37.15826,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997796E-01,9.944363E-01,9.471871E-01,7.859402E-01,5.233629E-01,2.828713E-01,1.210260E-01,5.256789E-02,1.832993E-02,2.995505E-03
-122.38715,37.16725,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997826E-01,9.941977E-01,9.467629E-01,7.862611E-01,5.132477E-01,2.778338E-01,1.280298E-01,5.729323E-02,2.078103E-02,7.471945E-03
-122.38713,37.17624,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997706E-01,9.943523E-01,9.498883E-01,7.837889E-01,5.154332E-01,2.713050E-01,1.227822E-01,4.877058E-02,1.636462E-02,4.987521E-03
-122.38712,37.18524,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997701E-01,9.942583E-01,9.481552E-01,7.870079E-01,5.299894E-01,3.033694E-01,1.392920E-01,6.105652E-02,2.224876E-02,6.975557E-03
-122.38710,37.19423,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997878E-01,9.945274E-01,9.503621E-01,7.897589E-01,5.358279E-01,2.953119E-01,1.410117E-01,5.398798E-02,1.931110E-02,6.478921E-03
-122.38709,37.20322,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999973E-01,9.997573E-01,9.941452E-01,9.462816E-01,7.818342E-01,5.212132E-01,2.799971E-01,1.405821E-01,6.199500E-02,2.615196E-02,1.143413E-02
-122.38708,37.21222,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997638E-01,9.943182E-01,9.459854E-01,7.794212E-01,5.178500E-01,2.921337E-01,1.495588E-01,6.807226E-02,2.712532E-02,7.471945E-03
-122.38706,37.22121,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.997978E-01,9.950308E-01,9.534859E-01,8.024967E-01,5.427386E-01,2.967199E-01,1.538004E-01,6.993426E-02,2.420231E-02,9.950167E-03
-122.38705,37.23020,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.997551E-01,9.945547E-01,9.500633E-01,7.923705E-01,5.344334E-01,2.984759E-01,1.521063E-01,7.179253E-02,3.149342E-02,9.455018E-03
-122.38704,37.23920,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999969E-01,9.997140E-01,9.934251E-01,9.466563E-01,7.798619E-01,5.233629E-01,2.896518E-01,1.487079E-01,7.132830E-02,3.100904E-02,1.192829E-02
-122.38702,37.24819,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997670E-01,9.945601E-01,9.525937E-01,7.983053E-01,5.459282E-01,3.085746E-01,1.668154E-01,7.457297E-02,2.615196E-02,9.950167E-03
-122.38701,37.25718,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999978E-01,9.997799E-01,9.950134E-01,9.526884E-01,8.055344E-01,5.555866E-01,3.209089E-01,1.688957E-01,8.561174E-02,3.728706E-02,1.291586E-02
-122.38699,37.26618,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999976E-01,9.997751E-01,9.945055E-01,9.510277E-01,7.999124E-01,5.381430E-01,3.161386E-01,1.672318E-01,8.469689E-02,4.495804E-02,1.242220E-02
-122.38699,37.27517,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999972E-01,9.997485E-01,9.940746E-01,9.505107E-01,7.908074E-01,5.379120E-01,3.005773E-01,1.626390E-01,8.652566E-02,4.017087E-02,1.340928E-02
-122.38697,37.28416,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999975E-01,9.997581E-01,9.944391E-01,9.511011E-01,8.005118E-01,5.484188E-01,3.109903E-01,1.672318E-01,9.062707E-02,3.969084E-02,1.587268E-02
-122.38696,37.29316,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999969E-01,9.997415E-01,9.940982E-01,9.489526E-01,7.913297E-01,5.463821E-01,3.242959E-01,1.746931E-01,9.471005E-02,3.728706E-02,1.340928E-02
